"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PIEAMP01","Producer prices - Manufacturing ","AUT","Austria","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,3.87596899224806,,
"PIEAMP01","Producer prices - Manufacturing ","AUT","Austria","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,1.13143957631196,,
"PIEAMP01","Producer prices - Manufacturing ","AUT","Austria","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,-0.214234706022371,,
"PIEAMP01","Producer prices - Manufacturing ","AUT","Austria","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,-0.485050890585231,,
"PIEAMP01","Producer prices - Manufacturing ","AUT","Austria","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,-0.836901435428934,,
"PIEAMP01","Producer prices - Manufacturing ","AUT","Austria","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,-1.03324722939756,,
"PIEAMP01","Producer prices - Manufacturing ","AUT","Austria","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,2.48379220341838,,
"PIEAMP01","Producer prices - Manufacturing ","AUT","Austria","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,2.13604995070654,,
"PIEAMP01","Producer prices - Manufacturing ","AUT","Austria","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,0.201093951093949,,
"PIEAMP01","Producer prices - Manufacturing ","AUT","Austria","GY","Growth on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,-1.15597655936421,,
"PIEAMP01","Producer prices - Manufacturing ","AUT","Austria","GY","Growth on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,6.44034760009747,,
"XTEXVA01","Exports in goods, s.a.","ARG","Argentina","ST","Level, ratio or index","A","Annual","2008","2008","USD","US Dollar","9","Billions",,,70.020000001,,
"XTEXVA01","Exports in goods, s.a.","ARG","Argentina","ST","Level, ratio or index","A","Annual","2009","2009","USD","US Dollar","9","Billions",,,55.671999999,,
"XTEXVA01","Exports in goods, s.a.","ARG","Argentina","ST","Level, ratio or index","A","Annual","2010","2010","USD","US Dollar","9","Billions",,,68.173999999,,
"XTEXVA01","Exports in goods, s.a.","ARG","Argentina","ST","Level, ratio or index","A","Annual","2011","2011","USD","US Dollar","9","Billions",,,82.980000001,,
"XTEXVA01","Exports in goods, s.a.","ARG","Argentina","ST","Level, ratio or index","A","Annual","2012","2012","USD","US Dollar","9","Billions",,,79.982000001,,
"XTEXVA01","Exports in goods, s.a.","ARG","Argentina","ST","Level, ratio or index","A","Annual","2013","2013","USD","US Dollar","9","Billions",,,75.963999999,,
"XTEXVA01","Exports in goods, s.a.","ARG","Argentina","ST","Level, ratio or index","A","Annual","2014","2014","USD","US Dollar","9","Billions",,,68.405,,
"XTEXVA01","Exports in goods, s.a.","ARG","Argentina","ST","Level, ratio or index","A","Annual","2015","2015","USD","US Dollar","9","Billions",,,56.783,,
"XTEXVA01","Exports in goods, s.a.","ARG","Argentina","ST","Level, ratio or index","A","Annual","2016","2016","USD","US Dollar","9","Billions",,,57.91,,
"XTEXVA01","Exports in goods, s.a.","ARG","Argentina","ST","Level, ratio or index","A","Annual","2017","2017","USD","US Dollar","9","Billions",,,58.644000001,,
"XTEXVA01","Exports in goods, s.a.","ARG","Argentina","ST","Level, ratio or index","A","Annual","2018","2018","USD","US Dollar","9","Billions",,,61.781000001,,
"XTEXVA01","Exports in goods, s.a.","ARG","Argentina","ST","Level, ratio or index","A","Annual","2019","2019","USD","US Dollar","9","Billions",,,65.116,,
"XTEXVA01","Exports in goods, s.a.","ARG","Argentina","ST","Level, ratio or index","A","Annual","2020","2020","USD","US Dollar","9","Billions",,,54.884,,
"XTEXVA01","Exports in goods, s.a.","ARG","Argentina","ST","Level, ratio or index","A","Annual","2021","2021","USD","US Dollar","9","Billions",,,77.935000088,,
"LFEMTTTT","Total employment: all persons, s.a.","CAN","Canada","ST","Level, ratio or index","A","Annual","2008","2008","PER","Persons","3","Thousands",,,16959.1,,
"LFEMTTTT","Total employment: all persons, s.a.","CAN","Canada","ST","Level, ratio or index","A","Annual","2009","2009","PER","Persons","3","Thousands",,,16685.3166666667,,
"LFEMTTTT","Total employment: all persons, s.a.","CAN","Canada","ST","Level, ratio or index","A","Annual","2010","2010","PER","Persons","3","Thousands",,,16907.3083333333,,
"LFEMTTTT","Total employment: all persons, s.a.","CAN","Canada","ST","Level, ratio or index","A","Annual","2011","2011","PER","Persons","3","Thousands",,,17171.7083333333,,
"LFEMTTTT","Total employment: all persons, s.a.","CAN","Canada","ST","Level, ratio or index","A","Annual","2012","2012","PER","Persons","3","Thousands",,,17362.9,,
"LFEMTTTT","Total employment: all persons, s.a.","CAN","Canada","ST","Level, ratio or index","A","Annual","2013","2013","PER","Persons","3","Thousands",,,17585.1333333333,,
"LFEMTTTT","Total employment: all persons, s.a.","CAN","Canada","ST","Level, ratio or index","A","Annual","2014","2014","PER","Persons","3","Thousands",,,17677.175,,
"LFEMTTTT","Total employment: all persons, s.a.","CAN","Canada","ST","Level, ratio or index","A","Annual","2015","2015","PER","Persons","3","Thousands",,,17793.9916666667,,
"LFEMTTTT","Total employment: all persons, s.a.","CAN","Canada","ST","Level, ratio or index","A","Annual","2016","2016","PER","Persons","3","Thousands",,,17911.575,,
"LFEMTTTT","Total employment: all persons, s.a.","CAN","Canada","ST","Level, ratio or index","A","Annual","2017","2017","PER","Persons","3","Thousands",,,18281.0583333333,,
"LFEMTTTT","Total employment: all persons, s.a.","CAN","Canada","ST","Level, ratio or index","A","Annual","2018","2018","PER","Persons","3","Thousands",,,18567.9916666667,,
"LFEMTTTT","Total employment: all persons, s.a.","CAN","Canada","ST","Level, ratio or index","A","Annual","2019","2019","PER","Persons","3","Thousands",,,18985.575,,
"LFEMTTTT","Total employment: all persons, s.a.","CAN","Canada","ST","Level, ratio or index","A","Annual","2020","2020","PER","Persons","3","Thousands",,,17999.225,,
"LFEMTTTT","Total employment: all persons, s.a.","CAN","Canada","ST","Level, ratio or index","A","Annual","2021","2021","PER","Persons","3","Thousands",,,18865.4416666667,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","ST","Level, ratio or index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",71.8824459208729,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","ST","Level, ratio or index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",80.5105800399454,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","ST","Level, ratio or index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",84.8555199913072,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","ST","Level, ratio or index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",88.2506115484249,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","ST","Level, ratio or index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",92.8272003425572,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","ST","Level, ratio or index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",96.4217249397868,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","ST","Level, ratio or index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",98.3931817969321,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","ST","Level, ratio or index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","ST","Level, ratio or index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",101.696930236956,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","ST","Level, ratio or index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",103.487216005741,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","ST","Level, ratio or index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",106.263690137472,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","ST","Level, ratio or index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",109.466453089954,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","ST","Level, ratio or index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",112.583968677022,,
"CPALTT01","Consumer prices: all items","ISL","Iceland","ST","Level, ratio or index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",117.587474278412,,
"CPALTT01","Consumer prices: all items","OECD","OECD - Total","ST","Level, ratio or index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",89.2546717830263,,
"CPALTT01","Consumer prices: all items","OECD","OECD - Total","ST","Level, ratio or index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",89.7509388007436,,
"CPALTT01","Consumer prices: all items","OECD","OECD - Total","ST","Level, ratio or index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",91.3688272874125,,
"CPALTT01","Consumer prices: all items","OECD","OECD - Total","ST","Level, ratio or index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",93.9719836131961,,
"CPALTT01","Consumer prices: all items","OECD","OECD - Total","ST","Level, ratio or index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",96.0800513950236,,
"CPALTT01","Consumer prices: all items","OECD","OECD - Total","ST","Level, ratio or index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",97.6214659124392,,
"CPALTT01","Consumer prices: all items","OECD","OECD - Total","ST","Level, ratio or index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",99.3209459654543,,
"CPALTT01","Consumer prices: all items","OECD","OECD - Total","ST","Level, ratio or index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"CPALTT01","Consumer prices: all items","OECD","OECD - Total","ST","Level, ratio or index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",101.197016706371,,
"CPALTT01","Consumer prices: all items","OECD","OECD - Total","ST","Level, ratio or index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",103.505814076436,,
"CPALTT01","Consumer prices: all items","OECD","OECD - Total","ST","Level, ratio or index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",106.204379854815,,
"CPALTT01","Consumer prices: all items","OECD","OECD - Total","ST","Level, ratio or index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",108.401417727814,,
"CPALTT01","Consumer prices: all items","OECD","OECD - Total","ST","Level, ratio or index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",109.885148556389,,
"CPALTT01","Consumer prices: all items","OECD","OECD - Total","ST","Level, ratio or index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",114.265514506965,,
"LFEMTTTT","Total employment: all persons, s.a.","G-7","G7","ST","Level, ratio or index","A","Annual","2008","2008","PER","Persons","3","Thousands",,,343598.466666667,,
"LFEMTTTT","Total employment: all persons, s.a.","G-7","G7","ST","Level, ratio or index","A","Annual","2009","2009","PER","Persons","3","Thousands",,,335705.466666667,"B","Break"
"LFEMTTTT","Total employment: all persons, s.a.","G-7","G7","ST","Level, ratio or index","A","Annual","2010","2010","PER","Persons","3","Thousands",,,334428.916666667,"B","Break"
"LFEMTTTT","Total employment: all persons, s.a.","G-7","G7","ST","Level, ratio or index","A","Annual","2011","2011","PER","Persons","3","Thousands",,,336491.975,"B","Break"
"LFEMTTTT","Total employment: all persons, s.a.","G-7","G7","ST","Level, ratio or index","A","Annual","2012","2012","PER","Persons","3","Thousands",,,339818.4,,
"LFEMTTTT","Total employment: all persons, s.a.","G-7","G7","ST","Level, ratio or index","A","Annual","2013","2013","PER","Persons","3","Thousands",,,342327.475,"B","Break"
"LFEMTTTT","Total employment: all persons, s.a.","G-7","G7","ST","Level, ratio or index","A","Annual","2014","2014","PER","Persons","3","Thousands",,,346970.65,,
"LFEMTTTT","Total employment: all persons, s.a.","G-7","G7","ST","Level, ratio or index","A","Annual","2015","2015","PER","Persons","3","Thousands",,,351045.466666667,,
"LFEMTTTT","Total employment: all persons, s.a.","G-7","G7","ST","Level, ratio or index","A","Annual","2016","2016","PER","Persons","3","Thousands",,,356396.8,,
"LFEMTTTT","Total employment: all persons, s.a.","G-7","G7","ST","Level, ratio or index","A","Annual","2017","2017","PER","Persons","3","Thousands",,,360589.466666667,,
"LFEMTTTT","Total employment: all persons, s.a.","G-7","G7","ST","Level, ratio or index","A","Annual","2018","2018","PER","Persons","3","Thousands",,,365740.141666667,,
"LFEMTTTT","Total employment: all persons, s.a.","G-7","G7","ST","Level, ratio or index","A","Annual","2019","2019","PER","Persons","3","Thousands",,,369704.241666667,"B","Break"
"LFEMTTTT","Total employment: all persons, s.a.","G-7","G7","ST","Level, ratio or index","A","Annual","2020","2020","PER","Persons","3","Thousands",,,357162.9,"E","Estimated value"
"LFEMTTTT","Total employment: all persons, s.a.","G-7","G7","ST","Level, ratio or index","A","Annual","2021","2021","PER","Persons","3","Thousands",,,362759.05,,
"PIEAMP01","Producer prices - Manufacturing ","DNK","Denmark","GP","Growth previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,4.41008018327604,,
"PIEAMP01","Producer prices - Manufacturing ","DNK","Denmark","GP","Growth previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-1.54507222526969,,
"PIEAMP01","Producer prices - Manufacturing ","DNK","Denmark","GP","Growth previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,3.66793574148015,,
